"kommun","year","kombef","flland","norden","afrika","asien","latam","europa_notnorden","flykt","nonOECD","nordam_oceanien"
1081,1989,0,0,0,0,0,0,0,0,0,0
1081,1985,0,0,0,0,0,0,0,0,0,0
1081,1986,0,0,0,0,0,0,0,0,0,0
1081,1988,0,0,0,0,0,0,0,0,0,0
1081,1984,0,0,0,0,0,0,0,0,0,0
1081,1998,0,0,0,0,0,0,0,0,0,0
1082,1994,0,0,0,0,0,0,0,0,0,0
1082,1995,0,0,0,0,0,0,0,0,0,0
1082,1997,0,0,0,0,0,0,0,0,0,0
1082,1996,0,0,0,0,0,0,0,0,0,0
1082,1993,0,0,0,0,0,0,0,0,0,0
1082,1990,0,0,0,0,0,0,0,0,0,0
1082,1989,0,0,0,0,0,0,0,0,0,0
1082,1991,0,0,0,0,0,0,0,0,0,0
1082,1992,0,0,0,0,0,0,0,0,0,0
1082,1988,0,0,0,0,0,0,0,0,0,0
1082,1987,0,0,0,0,0,0,0,0,0,0
1082,1986,0,0,0,0,0,0,0,0,0,0
1082,1985,0,0,0,0,0,0,0,0,0,0
1082,1984,0,0,0,0,0,0,0,0,0,0
1082,1983,0,0,0,0,0,0,0,0,0,0
1082,1982,0,0,0,0,0,0,0,0,0,0
1082,1981,0,0,0,0,0,0,0,0,0,0
1082,1998,0,0,0,0,0,0,0,0,0,0
1083,1995,0,0,0,0,0,0,0,0,0,0
1083,1994,0,0,0,0,0,0,0,0,0,0
1083,1996,0,0,0,0,0,0,0,0,0,0
1083,1993,0,0,0,0,0,0,0,0,0,0
1083,1997,0,0,0,0,0,0,0,0,0,0
1083,1992,0,0,0,0,0,0,0,0,0,0
1083,1991,0,0,0,0,0,0,0,0,0,0
1083,1990,0,0,0,0,0,0,0,0,0,0
1083,1989,0,0,0,0,0,0,0,0,0,0
1083,1988,0,0,0,0,0,0,0,0,0,0
1083,1987,0,0,0,0,0,0,0,0,0,0
1083,1986,0,0,0,0,0,0,0,0,0,0
1083,1981,0,0,0,0,0,0,0,0,0,0
1083,1982,0,0,0,0,0,0,0,0,0,0
1083,1984,0,0,0,0,0,0,0,0,0,0
1083,1983,0,0,0,0,0,0,0,0,0,0
1083,1985,0,0,0,0,0,0,0,0,0,0
1083,1998,0,0,0,0,0,0,0,0,0,0
1214,1996,0,0,0,0,0,0,0,0,0,0
1214,1997,0,0,0,0,0,0,0,0,0,0
1214,1995,0,0,0,0,0,0,0,0,0,0
1214,1994,0,0,0,0,0,0,0,0,0,0
1214,1993,0,0,0,0,0,0,0,0,0,0
1214,1991,0,0,0,0,0,0,0,0,0,0
1214,1989,0,0,0,0,0,0,0,0,0,0
1214,1990,0,0,0,0,0,0,0,0,0,0
1214,1992,0,0,0,0,0,0,0,0,0,0
1214,1988,0,0,0,0,0,0,0,0,0,0
1214,1987,0,0,0,0,0,0,0,0,0,0
1214,1986,0,0,0,0,0,0,0,0,0,0
1214,1981,0,0,0,0,0,0,0,0,0,0
1214,1982,0,0,0,0,0,0,0,0,0,0
1214,1985,0,0,0,0,0,0,0,0,0,0
1214,1983,0,0,0,0,0,0,0,0,0,0
1214,1984,0,0,0,0,0,0,0,0,0,0
1214,1998,0,0,0,0,0,0,0,0,0,0
1230,1994,0,0,0,0,0,0,0,0,0,0
1230,1995,0,0,0,0,0,0,0,0,0,0
1230,1997,0,0,0,0,0,0,0,0,0,0
1230,1996,0,0,0,0,0,0,0,0,0,0
1230,1993,0,0,0,0,0,0,0,0,0,0
1230,1991,0,0,0,0,0,0,0,0,0,0
1230,1990,0,0,0,0,0,0,0,0,0,0
1230,1992,0,0,0,0,0,0,0,0,0,0
1230,1989,0,0,0,0,0,0,0,0,0,0
1230,1988,0,0,0,0,0,0,0,0,0,0
1230,1987,0,0,0,0,0,0,0,0,0,0
1230,1986,0,0,0,0,0,0,0,0,0,0
1230,1985,0,0,0,0,0,0,0,0,0,0
1230,1984,0,0,0,0,0,0,0,0,0,0
1230,1983,0,0,0,0,0,0,0,0,0,0
1230,1981,0,0,0,0,0,0,0,0,0,0
1230,1982,0,0,0,0,0,0,0,0,0,0
1230,1998,0,0,0,0,0,0,0,0,0,0
1231,1996,0,0,0,0,0,0,0,0,0,0
1231,1997,0,0,0,0,0,0,0,0,0,0
1231,1995,0,0,0,0,0,0,0,0,0,0
1231,1991,0,0,0,0,0,0,0,0,0,0
1231,1992,0,0,0,0,0,0,0,0,0,0
1231,1994,0,0,0,0,0,0,0,0,0,0
1231,1993,0,0,0,0,0,0,0,0,0,0
1231,1990,0,0,0,0,0,0,0,0,0,0
1231,1989,0,0,0,0,0,0,0,0,0,0
1231,1988,0,0,0,0,0,0,0,0,0,0
1231,1985,0,0,0,0,0,0,0,0,0,0
1231,1987,0,0,0,0,0,0,0,0,0,0
1231,1982,0,0,0,0,0,0,0,0,0,0
1231,1984,0,0,0,0,0,0,0,0,0,0
1231,1983,0,0,0,0,0,0,0,0,0,0
1231,1986,0,0,0,0,0,0,0,0,0,0
1231,1981,0,0,0,0,0,0,0,0,0,0
1231,1998,0,0,0,0,0,0,0,0,0,0
1233,1995,0,0,0,0,0,0,0,0,0,0
1233,1994,0,0,0,0,0,0,0,0,0,0
1233,1993,0,0,0,0,0,0,0,0,0,0
1233,1996,0,0,0,0,0,0,0,0,0,0
1233,1991,0,0,0,0,0,0,0,0,0,0
1233,1992,0,0,0,0,0,0,0,0,0,0
1233,1997,0,0,0,0,0,0,0,0,0,0
1233,1990,0,0,0,0,0,0,0,0,0,0
1233,1988,0,0,0,0,0,0,0,0,0,0
1233,1989,0,0,0,0,0,0,0,0,0,0
1233,1987,0,0,0,0,0,0,0,0,0,0
1233,1984,0,0,0,0,0,0,0,0,0,0
1233,1985,0,0,0,0,0,0,0,0,0,0
1233,1983,0,0,0,0,0,0,0,0,0,0
1233,1986,0,0,0,0,0,0,0,0,0,0
1233,1982,0,0,0,0,0,0,0,0,0,0
1233,1981,0,0,0,0,0,0,0,0,0,0
1233,1998,0,0,0,0,0,0,0,0,0,0
1256,1994,0,0,0,0,0,0,0,0,0,0
1256,1995,0,0,0,0,0,0,0,0,0,0
1256,1996,0,0,0,0,0,0,0,0,0,0
1256,1997,0,0,0,0,0,0,0,0,0,0
1256,1990,0,0,0,0,0,0,0,0,0,0
1256,1993,0,0,0,0,0,0,0,0,0,0
1256,1989,0,0,0,0,0,0,0,0,0,0
1256,1988,0,0,0,0,0,0,0,0,0,0
1256,1991,0,0,0,0,0,0,0,0,0,0
1256,1992,0,0,0,0,0,0,0,0,0,0
1256,1987,0,0,0,0,0,0,0,0,0,0
1256,1981,0,0,0,0,0,0,0,0,0,0
1256,1982,0,0,0,0,0,0,0,0,0,0
1256,1983,0,0,0,0,0,0,0,0,0,0
1256,1986,0,0,0,0,0,0,0,0,0,0
1256,1984,0,0,0,0,0,0,0,0,0,0
1256,1985,0,0,0,0,0,0,0,0,0,0
1256,1998,0,0,0,0,0,0,0,0,0,0
1257,1994,0,0,0,0,0,0,0,0,0,0
1257,1991,0,0,0,0,0,0,0,0,0,0
1257,1993,0,0,0,0,0,0,0,0,0,0
1257,1992,0,0,0,0,0,0,0,0,0,0
1257,1995,0,0,0,0,0,0,0,0,0,0
1257,1990,0,0,0,0,0,0,0,0,0,0
1257,1996,0,0,0,0,0,0,0,0,0,0
1257,1989,0,0,0,0,0,0,0,0,0,0
1257,1997,0,0,0,0,0,0,0,0,0,0
1257,1988,0,0,0,0,0,0,0,0,0,0
1257,1987,0,0,0,0,0,0,0,0,0,0
1257,1984,0,0,0,0,0,0,0,0,0,0
1257,1982,0,0,0,0,0,0,0,0,0,0
1257,1983,0,0,0,0,0,0,0,0,0,0
1257,1986,0,0,0,0,0,0,0,0,0,0
1257,1981,0,0,0,0,0,0,0,0,0,0
1257,1985,0,0,0,0,0,0,0,0,0,0
1257,1998,0,0,0,0,0,0,0,0,0,0
1260,1991,0,0,0,0,0,0,0,0,0,0
1260,1992,0,0,0,0,0,0,0,0,0,0
1260,1990,0,0,0,0,0,0,0,0,0,0
1260,1982,0,0,0,0,0,0,0,0,0,0
1260,1989,0,0,0,0,0,0,0,0,0,0
1260,1981,0,0,0,0,0,0,0,0,0,0
1260,1983,0,0,0,0,0,0,0,0,0,0
1260,1994,0,0,0,0,0,0,0,0,0,0
1260,1993,0,0,0,0,0,0,0,0,0,0
1260,1988,0,0,0,0,0,0,0,0,0,0
1260,1996,0,0,0,0,0,0,0,0,0,0
1260,1984,0,0,0,0,0,0,0,0,0,0
1260,1995,0,0,0,0,0,0,0,0,0,0
1260,1985,0,0,0,0,0,0,0,0,0,0
1260,1987,0,0,0,0,0,0,0,0,0,0
1260,1986,0,0,0,0,0,0,0,0,0,0
1260,1997,0,0,0,0,0,0,0,0,0,0
1260,1998,0,0,0,0,0,0,0,0,0,0
1261,1992,0,0,0,0,0,0,0,0,0,0
1261,1991,0,0,0,0,0,0,0,0,0,0
1261,1993,0,0,0,0,0,0,0,0,0,0
1261,1990,0,0,0,0,0,0,0,0,0,0
1261,1994,0,0,0,0,0,0,0,0,0,0
1261,1995,0,0,0,0,0,0,0,0,0,0
1261,1989,0,0,0,0,0,0,0,0,0,0
1261,1996,0,0,0,0,0,0,0,0,0,0
1261,1997,0,0,0,0,0,0,0,0,0,0
1261,1988,0,0,0,0,0,0,0,0,0,0
1261,1987,0,0,0,0,0,0,0,0,0,0
1261,1983,0,0,0,0,0,0,0,0,0,0
1261,1986,0,0,0,0,0,0,0,0,0,0
1261,1982,0,0,0,0,0,0,0,0,0,0
1261,1985,0,0,0,0,0,0,0,0,0,0
1261,1984,0,0,0,0,0,0,0,0,0,0
1261,1981,0,0,0,0,0,0,0,0,0,0
1261,1998,0,0,0,0,0,0,0,0,0,0
1262,1994,0,0,0,0,0,0,0,0,0,0
1262,1995,0,0,0,0,0,0,0,0,0,0
1262,1996,0,0,0,0,0,0,0,0,0,0
1262,1997,0,0,0,0,0,0,0,0,0,0
1262,1993,0,0,0,0,0,0,0,0,0,0
1262,1992,0,0,0,0,0,0,0,0,0,0
1262,1991,0,0,0,0,0,0,0,0,0,0
1262,1990,0,0,0,0,0,0,0,0,0,0
1262,1989,0,0,0,0,0,0,0,0,0,0
1262,1988,0,0,0,0,0,0,0,0,0,0
1262,1987,0,0,0,0,0,0,0,0,0,0
1262,1986,0,0,0,0,0,0,0,0,0,0
1262,1983,0,0,0,0,0,0,0,0,0,0
1262,1984,0,0,0,0,0,0,0,0,0,0
1262,1985,0,0,0,0,0,0,0,0,0,0
1262,1982,0,0,0,0,0,0,0,0,0,0
1262,1981,0,0,0,0,0,0,0,0,0,0
1262,1998,0,0,0,0,0,0,0,0,0,0
1263,1993,0,0,0,0,0,0,0,0,0,0
1263,1994,0,0,0,0,0,0,0,0,0,0
1263,1996,0,0,0,0,0,0,0,0,0,0
1263,1991,0,0,0,0,0,0,0,0,0,0
1263,1992,0,0,0,0,0,0,0,0,0,0
1263,1995,0,0,0,0,0,0,0,0,0,0
1263,1990,0,0,0,0,0,0,0,0,0,0
1263,1989,0,0,0,0,0,0,0,0,0,0
1263,1997,0,0,0,0,0,0,0,0,0,0
1263,1988,0,0,0,0,0,0,0,0,0,0
1263,1987,0,0,0,0,0,0,0,0,0,0
1263,1986,0,0,0,0,0,0,0,0,0,0
1263,1983,0,0,0,0,0,0,0,0,0,0
1263,1982,0,0,0,0,0,0,0,0,0,0
1263,1984,0,0,0,0,0,0,0,0,0,0
1263,1985,0,0,0,0,0,0,0,0,0,0
1263,1981,0,0,0,0,0,0,0,0,0,0
1263,1998,0,0,0,0,0,0,0,0,0,0
1264,1991,0,0,0,0,0,0,0,0,0,0
1264,1997,0,0,0,0,0,0,0,0,0,0
1264,1992,0,0,0,0,0,0,0,0,0,0
1264,1996,0,0,0,0,0,0,0,0,0,0
1264,1990,0,0,0,0,0,0,0,0,0,0
1264,1993,0,0,0,0,0,0,0,0,0,0
1264,1989,0,0,0,0,0,0,0,0,0,0
1264,1995,0,0,0,0,0,0,0,0,0,0
1264,1994,0,0,0,0,0,0,0,0,0,0
1264,1988,0,0,0,0,0,0,0,0,0,0
1264,1987,0,0,0,0,0,0,0,0,0,0
1264,1986,0,0,0,0,0,0,0,0,0,0
1264,1985,0,0,0,0,0,0,0,0,0,0
1264,1984,0,0,0,0,0,0,0,0,0,0
1264,1982,0,0,0,0,0,0,0,0,0,0
1264,1981,0,0,0,0,0,0,0,0,0,0
1264,1983,0,0,0,0,0,0,0,0,0,0
1264,1998,0,0,0,0,0,0,0,0,0,0
1265,1992,0,0,0,0,0,0,0,0,0,0
1265,1993,0,0,0,0,0,0,0,0,0,0
1265,1997,0,0,0,0,0,0,0,0,0,0
1265,1994,0,0,0,0,0,0,0,0,0,0
1265,1996,0,0,0,0,0,0,0,0,0,0
1265,1991,0,0,0,0,0,0,0,0,0,0
1265,1990,0,0,0,0,0,0,0,0,0,0
1265,1995,0,0,0,0,0,0,0,0,0,0
1265,1989,0,0,0,0,0,0,0,0,0,0
1265,1984,0,0,0,0,0,0,0,0,0,0
1265,1983,0,0,0,0,0,0,0,0,0,0
1265,1986,0,0,0,0,0,0,0,0,0,0
1265,1988,0,0,0,0,0,0,0,0,0,0
1265,1985,0,0,0,0,0,0,0,0,0,0
1265,1981,0,0,0,0,0,0,0,0,0,0
1265,1982,0,0,0,0,0,0,0,0,0,0
1265,1987,0,0,0,0,0,0,0,0,0,0
1265,1998,0,0,0,0,0,0,0,0,0,0
1266,1997,0,0,0,0,0,0,0,0,0,0
1266,1995,0,0,0,0,0,0,0,0,0,0
1266,1994,0,0,0,0,0,0,0,0,0,0
1266,1996,0,0,0,0,0,0,0,0,0,0
1266,1993,0,0,0,0,0,0,0,0,0,0
1266,1991,0,0,0,0,0,0,0,0,0,0
1266,1992,0,0,0,0,0,0,0,0,0,0
1266,1990,0,0,0,0,0,0,0,0,0,0
1266,1989,0,0,0,0,0,0,0,0,0,0
1266,1988,0,0,0,0,0,0,0,0,0,0
1266,1984,0,0,0,0,0,0,0,0,0,0
1266,1983,0,0,0,0,0,0,0,0,0,0
1266,1981,0,0,0,0,0,0,0,0,0,0
1266,1985,0,0,0,0,0,0,0,0,0,0
1266,1986,0,0,0,0,0,0,0,0,0,0
1266,1982,0,0,0,0,0,0,0,0,0,0
1266,1987,0,0,0,0,0,0,0,0,0,0
1266,1998,0,0,0,0,0,0,0,0,0,0
1267,1997,0,0,0,0,0,0,0,0,0,0
1267,1995,0,0,0,0,0,0,0,0,0,0
1267,1996,0,0,0,0,0,0,0,0,0,0
1267,1994,0,0,0,0,0,0,0,0,0,0
1267,1993,0,0,0,0,0,0,0,0,0,0
1267,1992,0,0,0,0,0,0,0,0,0,0
1267,1991,0,0,0,0,0,0,0,0,0,0
1267,1990,0,0,0,0,0,0,0,0,0,0
1267,1989,0,0,0,0,0,0,0,0,0,0
1267,1988,0,0,0,0,0,0,0,0,0,0
1267,1987,0,0,0,0,0,0,0,0,0,0
1267,1981,0,0,0,0,0,0,0,0,0,0
1267,1982,0,0,0,0,0,0,0,0,0,0
1267,1984,0,0,0,0,0,0,0,0,0,0
1267,1983,0,0,0,0,0,0,0,0,0,0
1267,1986,0,0,0,0,0,0,0,0,0,0
1267,1985,0,0,0,0,0,0,0,0,0,0
1267,1998,0,0,0,0,0,0,0,0,0,0
1270,1996,0,0,0,0,0,0,0,0,0,0
1270,1995,0,0,0,0,0,0,0,0,0,0
1270,1997,0,0,0,0,0,0,0,0,0,0
1270,1994,0,0,0,0,0,0,0,0,0,0
1270,1993,0,0,0,0,0,0,0,0,0,0
1270,1992,0,0,0,0,0,0,0,0,0,0
1270,1991,0,0,0,0,0,0,0,0,0,0
1270,1990,0,0,0,0,0,0,0,0,0,0
1270,1989,0,0,0,0,0,0,0,0,0,0
1270,1988,0,0,0,0,0,0,0,0,0,0
1270,1986,0,0,0,0,0,0,0,0,0,0
1270,1987,0,0,0,0,0,0,0,0,0,0
1270,1984,0,0,0,0,0,0,0,0,0,0
1270,1985,0,0,0,0,0,0,0,0,0,0
1270,1981,0,0,0,0,0,0,0,0,0,0
1270,1982,0,0,0,0,0,0,0,0,0,0
1270,1983,0,0,0,0,0,0,0,0,0,0
1270,1998,0,0,0,0,0,0,0,0,0,0
1272,1994,0,0,0,0,0,0,0,0,0,0
1272,1992,0,0,0,0,0,0,0,0,0,0
1272,1991,0,0,0,0,0,0,0,0,0,0
1272,1995,0,0,0,0,0,0,0,0,0,0
1272,1993,0,0,0,0,0,0,0,0,0,0
1272,1990,0,0,0,0,0,0,0,0,0,0
1272,1996,0,0,0,0,0,0,0,0,0,0
1272,1997,0,0,0,0,0,0,0,0,0,0
1272,1989,0,0,0,0,0,0,0,0,0,0
1272,1982,0,0,0,0,0,0,0,0,0,0
1272,1981,0,0,0,0,0,0,0,0,0,0
1272,1988,0,0,0,0,0,0,0,0,0,0
1272,1983,0,0,0,0,0,0,0,0,0,0
1272,1985,0,0,0,0,0,0,0,0,0,0
1272,1987,0,0,0,0,0,0,0,0,0,0
1272,1984,0,0,0,0,0,0,0,0,0,0
1272,1986,0,0,0,0,0,0,0,0,0,0
1272,1998,0,0,0,0,0,0,0,0,0,0
1273,1995,0,0,0,0,0,0,0,0,0,0
1273,1996,0,0,0,0,0,0,0,0,0,0
1273,1994,0,0,0,0,0,0,0,0,0,0
1273,1997,0,0,0,0,0,0,0,0,0,0
1273,1991,0,0,0,0,0,0,0,0,0,0
1273,1993,0,0,0,0,0,0,0,0,0,0
1273,1992,0,0,0,0,0,0,0,0,0,0
1273,1990,0,0,0,0,0,0,0,0,0,0
1273,1989,0,0,0,0,0,0,0,0,0,0
1273,1988,0,0,0,0,0,0,0,0,0,0
1273,1987,0,0,0,0,0,0,0,0,0,0
1273,1986,0,0,0,0,0,0,0,0,0,0
1273,1985,0,0,0,0,0,0,0,0,0,0
1273,1982,0,0,0,0,0,0,0,0,0,0
1273,1983,0,0,0,0,0,0,0,0,0,0
1273,1984,0,0,0,0,0,0,0,0,0,0
1273,1981,0,0,0,0,0,0,0,0,0,0
1273,1998,0,0,0,0,0,0,0,0,0,0
1275,1983,0,0,0,0,0,0,0,0,0,0
1275,1994,0,0,0,0,0,0,0,0,0,0
1275,1992,0,0,0,0,0,0,0,0,0,0
1275,1993,0,0,0,0,0,0,0,0,0,0
1275,1981,0,0,0,0,0,0,0,0,0,0
1275,1991,0,0,0,0,0,0,0,0,0,0
1275,1995,0,0,0,0,0,0,0,0,0,0
1275,1990,0,0,0,0,0,0,0,0,0,0
1275,1996,0,0,0,0,0,0,0,0,0,0
1275,1982,0,0,0,0,0,0,0,0,0,0
1275,1989,0,0,0,0,0,0,0,0,0,0
1275,1997,0,0,0,0,0,0,0,0,0,0
1275,1984,0,0,0,0,0,0,0,0,0,0
1275,1988,0,0,0,0,0,0,0,0,0,0
1275,1987,0,0,0,0,0,0,0,0,0,0
1275,1986,0,0,0,0,0,0,0,0,0,0
1275,1985,0,0,0,0,0,0,0,0,0,0
1275,1998,0,0,0,0,0,0,0,0,0,0
1276,1995,0,0,0,0,0,0,0,0,0,0
1276,1996,0,0,0,0,0,0,0,0,0,0
1276,1994,0,0,0,0,0,0,0,0,0,0
1276,1997,0,0,0,0,0,0,0,0,0,0
1276,1993,0,0,0,0,0,0,0,0,0,0
1276,1992,0,0,0,0,0,0,0,0,0,0
1276,1991,0,0,0,0,0,0,0,0,0,0
1276,1990,0,0,0,0,0,0,0,0,0,0
1276,1989,0,0,0,0,0,0,0,0,0,0
1276,1988,0,0,0,0,0,0,0,0,0,0
1276,1987,0,0,0,0,0,0,0,0,0,0
1276,1986,0,0,0,0,0,0,0,0,0,0
1276,1985,0,0,0,0,0,0,0,0,0,0
1276,1984,0,0,0,0,0,0,0,0,0,0
1276,1983,0,0,0,0,0,0,0,0,0,0
1276,1982,0,0,0,0,0,0,0,0,0,0
1276,1981,0,0,0,0,0,0,0,0,0,0
1276,1998,0,0,0,0,0,0,0,0,0,0
1277,1991,0,0,0,0,0,0,0,0,0,0
1277,1990,0,0,0,0,0,0,0,0,0,0
1277,1992,0,0,0,0,0,0,0,0,0,0
1277,1994,0,0,0,0,0,0,0,0,0,0
1277,1993,0,0,0,0,0,0,0,0,0,0
1277,1995,0,0,0,0,0,0,0,0,0,0
1277,1997,0,0,0,0,0,0,0,0,0,0
1277,1996,0,0,0,0,0,0,0,0,0,0
1277,1989,0,0,0,0,0,0,0,0,0,0
1277,1988,0,0,0,0,0,0,0,0,0,0
1277,1987,0,0,0,0,0,0,0,0,0,0
1277,1982,0,0,0,0,0,0,0,0,0,0
1277,1985,0,0,0,0,0,0,0,0,0,0
1277,1983,0,0,0,0,0,0,0,0,0,0
1277,1986,0,0,0,0,0,0,0,0,0,0
1277,1981,0,0,0,0,0,0,0,0,0,0
1277,1984,0,0,0,0,0,0,0,0,0,0
1277,1998,0,0,0,0,0,0,0,0,0,0
1278,1996,0,0,0,0,0,0,0,0,0,0
1278,1994,0,0,0,0,0,0,0,0,0,0
1278,1995,0,0,0,0,0,0,0,0,0,0
1278,1997,0,0,0,0,0,0,0,0,0,0
1278,1992,0,0,0,0,0,0,0,0,0,0
1278,1993,0,0,0,0,0,0,0,0,0,0
1278,1991,0,0,0,0,0,0,0,0,0,0
1278,1990,0,0,0,0,0,0,0,0,0,0
1278,1989,0,0,0,0,0,0,0,0,0,0
1278,1988,0,0,0,0,0,0,0,0,0,0
1278,1987,0,0,0,0,0,0,0,0,0,0
1278,1981,0,0,0,0,0,0,0,0,0,0
1278,1986,0,0,0,0,0,0,0,0,0,0
1278,1982,0,0,0,0,0,0,0,0,0,0
1278,1985,0,0,0,0,0,0,0,0,0,0
1278,1983,0,0,0,0,0,0,0,0,0,0
1278,1984,0,0,0,0,0,0,0,0,0,0
1278,1998,0,0,0,0,0,0,0,0,0,0
1280,1997,0,0,0,0,0,0,0,0,0,0
1280,1996,0,0,0,0,0,0,0,0,0,0
1280,1995,0,0,0,0,0,0,0,0,0,0
1280,1994,0,0,0,0,0,0,0,0,0,0
1280,1992,0,0,0,0,0,0,0,0,0,0
1280,1993,0,0,0,0,0,0,0,0,0,0
1280,1991,0,0,0,0,0,0,0,0,0,0
1280,1990,0,0,0,0,0,0,0,0,0,0
1280,1989,0,0,0,0,0,0,0,0,0,0
1280,1988,0,0,0,0,0,0,0,0,0,0
1280,1987,0,0,0,0,0,0,0,0,0,0
1280,1986,0,0,0,0,0,0,0,0,0,0
1280,1985,0,0,0,0,0,0,0,0,0,0
1280,1984,0,0,0,0,0,0,0,0,0,0
1280,1983,0,0,0,0,0,0,0,0,0,0
1280,1982,0,0,0,0,0,0,0,0,0,0
1280,1981,0,0,0,0,0,0,0,0,0,0
1280,1998,0,0,0,0,0,0,0,0,0,0
1281,1994,0,0,0,0,0,0,0,0,0,0
1281,1992,0,0,0,0,0,0,0,0,0,0
1281,1993,0,0,0,0,0,0,0,0,0,0
1281,1995,0,0,0,0,0,0,0,0,0,0
1281,1996,0,0,0,0,0,0,0,0,0,0
1281,1991,0,0,0,0,0,0,0,0,0,0
1281,1997,0,0,0,0,0,0,0,0,0,0
1281,1990,0,0,0,0,0,0,0,0,0,0
1281,1989,0,0,0,0,0,0,0,0,0,0
1281,1988,0,0,0,0,0,0,0,0,0,0
1281,1987,0,0,0,0,0,0,0,0,0,0
1281,1986,0,0,0,0,0,0,0,0,0,0
1281,1985,0,0,0,0,0,0,0,0,0,0
1281,1983,0,0,0,0,0,0,0,0,0,0
1281,1982,0,0,0,0,0,0,0,0,0,0
1281,1984,0,0,0,0,0,0,0,0,0,0
1281,1981,0,0,0,0,0,0,0,0,0,0
1281,1998,0,0,0,0,0,0,0,0,0,0
1282,1996,0,0,0,0,0,0,0,0,0,0
1282,1997,0,0,0,0,0,0,0,0,0,0
1282,1995,0,0,0,0,0,0,0,0,0,0
1282,1994,0,0,0,0,0,0,0,0,0,0
1282,1991,0,0,0,0,0,0,0,0,0,0
1282,1993,0,0,0,0,0,0,0,0,0,0
1282,1992,0,0,0,0,0,0,0,0,0,0
1282,1990,0,0,0,0,0,0,0,0,0,0
1282,1989,0,0,0,0,0,0,0,0,0,0
1282,1982,0,0,0,0,0,0,0,0,0,0
1282,1988,0,0,0,0,0,0,0,0,0,0
1282,1981,0,0,0,0,0,0,0,0,0,0
1282,1983,0,0,0,0,0,0,0,0,0,0
1282,1987,0,0,0,0,0,0,0,0,0,0
1282,1984,0,0,0,0,0,0,0,0,0,0
1282,1986,0,0,0,0,0,0,0,0,0,0
1282,1985,0,0,0,0,0,0,0,0,0,0
1282,1998,0,0,0,0,0,0,0,0,0,0
1283,1997,0,0,0,0,0,0,0,0,0,0
1283,1996,0,0,0,0,0,0,0,0,0,0
1283,1994,0,0,0,0,0,0,0,0,0,0
1283,1995,0,0,0,0,0,0,0,0,0,0
1283,1993,0,0,0,0,0,0,0,0,0,0
1283,1992,0,0,0,0,0,0,0,0,0,0
1283,1991,0,0,0,0,0,0,0,0,0,0
1283,1990,0,0,0,0,0,0,0,0,0,0
1283,1989,0,0,0,0,0,0,0,0,0,0
1283,1988,0,0,0,0,0,0,0,0,0,0
1283,1987,0,0,0,0,0,0,0,0,0,0
1283,1986,0,0,0,0,0,0,0,0,0,0
1283,1985,0,0,0,0,0,0,0,0,0,0
1283,1984,0,0,0,0,0,0,0,0,0,0
1283,1983,0,0,0,0,0,0,0,0,0,0
1283,1982,0,0,0,0,0,0,0,0,0,0
1283,1981,0,0,0,0,0,0,0,0,0,0
1283,1998,0,0,0,0,0,0,0,0,0,0
1284,1996,0,0,0,0,0,0,0,0,0,0
1284,1994,0,0,0,0,0,0,0,0,0,0
1284,1995,0,0,0,0,0,0,0,0,0,0
1284,1997,0,0,0,0,0,0,0,0,0,0
1284,1992,0,0,0,0,0,0,0,0,0,0
1284,1993,0,0,0,0,0,0,0,0,0,0
1284,1991,0,0,0,0,0,0,0,0,0,0
1284,1990,0,0,0,0,0,0,0,0,0,0
1284,1989,0,0,0,0,0,0,0,0,0,0
1284,1988,0,0,0,0,0,0,0,0,0,0
1284,1987,0,0,0,0,0,0,0,0,0,0
1284,1986,0,0,0,0,0,0,0,0,0,0
1284,1985,0,0,0,0,0,0,0,0,0,0
1284,1984,0,0,0,0,0,0,0,0,0,0
1284,1982,0,0,0,0,0,0,0,0,0,0
1284,1983,0,0,0,0,0,0,0,0,0,0
1284,1981,0,0,0,0,0,0,0,0,0,0
1284,1998,0,0,0,0,0,0,0,0,0,0
1285,1996,0,0,0,0,0,0,0,0,0,0
1285,1997,0,0,0,0,0,0,0,0,0,0
1285,1991,0,0,0,0,0,0,0,0,0,0
1285,1995,0,0,0,0,0,0,0,0,0,0
1285,1994,0,0,0,0,0,0,0,0,0,0
1285,1990,0,0,0,0,0,0,0,0,0,0
1285,1992,0,0,0,0,0,0,0,0,0,0
1285,1993,0,0,0,0,0,0,0,0,0,0
1285,1989,0,0,0,0,0,0,0,0,0,0
1285,1988,0,0,0,0,0,0,0,0,0,0
1285,1987,0,0,0,0,0,0,0,0,0,0
1285,1983,0,0,0,0,0,0,0,0,0,0
1285,1982,0,0,0,0,0,0,0,0,0,0
1285,1981,0,0,0,0,0,0,0,0,0,0
1285,1986,0,0,0,0,0,0,0,0,0,0
1285,1984,0,0,0,0,0,0,0,0,0,0
1285,1985,0,0,0,0,0,0,0,0,0,0
1285,1998,0,0,0,0,0,0,0,0,0,0
1286,1996,0,0,0,0,0,0,0,0,0,0
1286,1994,0,0,0,0,0,0,0,0,0,0
1286,1993,0,0,0,0,0,0,0,0,0,0
1286,1997,0,0,0,0,0,0,0,0,0,0
1286,1995,0,0,0,0,0,0,0,0,0,0
1286,1992,0,0,0,0,0,0,0,0,0,0
1286,1991,0,0,0,0,0,0,0,0,0,0
1286,1990,0,0,0,0,0,0,0,0,0,0
